gene.id	ensembl.gene.id	chr	gene.symbol	gene.type	length	description	entrez.gene.id	uniprot.id	go.gene.id	X1.tumor.RNA.Illumina	X101.tumor.RNA.Illumina	X102.tumor.RNA.Illumina	X103.tumor.RNA.Illumina	X11.tumor.RNA.Illumina	X12.tumor.RNA.Illumina	X13.tumor.RNA.Illumina	X14.tumor.RNA.Illumina	X15.tumor.RNA.Illumina	X16.tumor.RNA.Illumina	X17.tumor.RNA.Illumina	X18.tumor.RNA.Illumina	X2.tumor.RNA.Illumina	X21.tumor.RNA.Illumina	X22.tumor.RNA.Illumina	X23.tumor.RNA.Illumina	X25.tumor.RNA.Illumina	X26.tumor.RNA.Illumina	X27.tumor.RNA.Illumina	X28.tumor.RNA.Illumina	X29.tumor.RNA.Illumina.88A	X3.tumor.RNA.Illumina	X30.tumor.RNA.Illumina	X31.tumor.RNA.Illumina.92A	X35.tumor.RNA.Illumina	X37.tumor.RNA.Illumina.94A	X38.tumor.RNA.Illumina	X4.tumor.RNA.Illumina	X41.tumor.RNA.Illumina	X42.tumor.RNA.Illumina	X43.tumor.RNA.Illumina	X44.tumor.RNA.Illumina	X47.tumor.RNA.Illumina	X49.tumor.RNA.Illumina	X50.tumor.RNA.Illumina	X54.tumor.RNA.Illumina	X6.tumor.RNA.Illumina	X63.tumor.RNA.Illumina	X64.tumor.RNA.Illumina	X65.tumor.RNA.Illumina	X66.tumor.RNA.Illumina	X68.tumor.RNA.Illumina	X7.tumor.RNA.Illumina	X70.tumor.RNA.Illumina	X71.tumor.RNA.Illumina	X72.tumor.RNA.Illumina	X74.tumor.RNA.Illumina	X75.tumor.RNA.Illumina	X76.tumor.RNA.Illumina.1A	X80.tumor.RNA.Illumina	X81.tumor.RNA.Illumina	X82.tumor.RNA.Illumina	X83.tumor.RNA.Illumina	X84.tumor.RNA.Illumina	X86.tumor.RNA.Illumina	X87.tumor.RNA.Illumina	X88.tumor.RNA.Illumina	X89.tumor.RNA.Illumina	X90.tumor.RNA.Illumina	X92.tumor.RNA.Illumina	X93.tumor.RNA.Illumina	X94.tumor.RNA.Illumina	X95.tumor.RNA.Illumina	X96.tumor.RNA.Illumina	X97.tumor.RNA.Illumina	X98.tumor.RNA.Illumina	X99.tumor.RNA.Illumina	P2.tumor.RNA.Illumina	P3.tumor.RNA.Illumina
ENSG00000207432.1	ENSG00000207432	15	U8	snoRNA	133	U8 small nucleolar RNA [Source:RFAM;Acc:RF00096]	124900566	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261247.2	ENSG00000261247	15	GOLGA8T	protein_coding	5175	golgin A8 family member T [Source:HGNC Symbol;Acc:HGNC:44410]	653125	NA	NA	0	1	1	0	5	11	0	4	10	13	0	3	0	3	2	0	9	0	0	2	1	0	2	1	0	3	0	0	4	0	0	0	0	0	0	1	0	2	0	4	2	2	0	3	0	0	0	2	1	1	0	3	3	1	7	0	4	3	2	0	1	4	0	0	0	0	9	0	0
ENSG00000277637.1	ENSG00000277637	15	RN7SL469P	misc_RNA	237	RNA, 7SL, cytoplasmic 469, pseudogene [Source:HGNC Symbol;Acc:HGNC:46485]	106480512	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260897.1	ENSG00000260897	15	DNM1P30	unprocessed_pseudogene	452	dynamin 1 pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:35177]	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261747.3	ENSG00000261747	15	ENSG00000261747	unprocessed_pseudogene	178	synaptotagmin II _SYT2_ pseudogene	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259906.1	ENSG00000259906	15	ENSG00000259906	lncRNA	1068	novel transcript	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225930.4	ENSG00000225930	15	LINC02249	lncRNA	4260	long intergenic non-protein coding RNA 2249 [Source:HGNC Symbol;Acc:HGNC:32351]	26082	NA	NA	0	0	0	0	3	0	0	0	14	0	0	0	0	1	0	0	7	12	0	1	0	0	0	0	1	0	0	0	2	0	0	0	3	0	0	2	0	0	0	0	0	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000259993.1	ENSG00000259993	15	ENSG00000259993	processed_pseudogene	2548	hyperpolarization activated cyclic nucleotide-gated potassium channel 2 _HCN2_ pseudogene	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206972.1	ENSG00000206972	15	RNU6-17P	snRNA	107	RNA, U6 small nuclear 17, pseudogene [Source:HGNC Symbol;Acc:HGNC:34261]	106480705	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270955.1	ENSG00000270955	15	ENSG00000270955	processed_pseudogene	2098	NEDD4 binding protein 2 _N4BP2_ pseudogene	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279417.1	ENSG00000279417	15	ENSG00000279417	TEC	3930	novel transcript	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238783.1	ENSG00000238783	15	Y_RNA	misc_RNA	105	Y RNA [Source:RFAM;Acc:RF00019]	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166664.15	ENSG00000166664	15	CHRFAM7A	protein_coding	3411	CHRNA7 _exons 5-10_ and FAM7A _exons A-E_ fusion [Source:HGNC Symbol;Acc:HGNC:15781]	89832	Q494W8	Q494W8	0	3	10	0	11	0	6	4	28	13	3	6	0	6	0	0	4	0	0	8	6	6	1	8	1	50	5	0	8	0	0	0	7	3	0	22	0	0	0	1	0	5	2	6	0	1	0	1	4	4	0	8	1	1	22	17	0	3	5	1	3	2	1	0	5	0	0	5	0
ENSG00000289455.1	ENSG00000289455	15	ENSG00000289455	lncRNA	3345	novel transcript, antisense to CHRFAM7A	NA	NA	NA	0	0	8	0	3	0	0	0	9	1	0	0	0	0	0	0	96	0	0	1	1	0	12	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000263070.1	ENSG00000263070	15	ENSG00000263070	transcribed_unprocessed_pseudogene	389	unc-51-like kinase 4 _C. elegans_ _ULK4_ pseudogene	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238519.1	ENSG00000238519	15	U8	snoRNA	133	U8 small nucleolar RNA [Source:RFAM;Acc:RF00096]	124900358	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274966.1	ENSG00000274966	15	ENSG00000274966	unprocessed_pseudogene	478	dynamin 1 _DNM1_ pseudogene	100132204	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186399.11	ENSG00000186399	15	GOLGA8R	protein_coding	5172	golgin A8 family member R [Source:HGNC Symbol;Acc:HGNC:44407]	101059918	I6L899	I6L899	190	11	22	33	10	0	49	28	75	91	0	49	9	11	10	0	68	1	21	66	56	17	66	1	0	57	36	3	84	13	17	1	2	4	0	70	6	4	0	7	9	9	1	20	4	2	0	17	8	16	0	21	10	40	40	42	28	17	4	1	9	0	14	0	1	0	23	36	0
ENSG00000274424.1	ENSG00000274424	15	RN7SL196P	misc_RNA	291	RNA, 7SL, cytoplasmic 196, pseudogene [Source:HGNC Symbol;Acc:HGNC:46212]	106479293	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289397.1	ENSG00000289397	15	ENSG00000289397	lncRNA	1002	Novel transcript	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271333.1	ENSG00000271333	15	ENSG00000271333	unprocessed_pseudogene	147	novel pseudogene	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000289083.1	ENSG00000289083	15	LINC02256	lncRNA	1232	long intergenic non-protein coding RNA 2256 [Source:NCBI gene _formerly Entrezgene_;Acc:100996255]	100996255	NA	NA	0	1	7	2	4	0	0	1	12	0	0	2	0	4	3	3	11	3	5	1	5	0	7	3	4	14	16	0	5	4	2	4	9	8	0	6	12	7	0	6	1	0	4	0	1	4	0	1	17	2	0	2	3	5	2	4	3	7	5	22	3	1	1	7	14	0	6	16	0
ENSG00000215302.9	ENSG00000215302	15	WHAMMP4	transcribed_unprocessed_pseudogene	1502	WHAMM pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:55700]	NA	NA	NA	0	0	1	5	0	4	22	1	3	3	0	7	8	3	0	0	0	1	0	8	0	9	9	4	1	0	0	0	10	0	0	5	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	1	4	3	7	2	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000290876.1	ENSG00000290876	15	ENSG00000290876	lncRNA	896	novel transcript	NA	NA	NA	0	3	3	4	16	0	1	0	9	11	0	10	0	1	3	0	0	0	0	26	2	0	4	0	1	4	0	0	15	2	2	2	5	1	0	4	0	0	0	0	2	10	0	0	0	0	88	1	5	4	9	3	4	3	13	15	3	1	8	0	0	0	0	0	0	0	7	0	0
ENSG00000270055.1	ENSG00000270055	15	ENSG00000270055	lncRNA	2351	novel transcript	NA	NA	NA	122	287	169	205	599	53	333	230	678	710	25	337	135	194	94	68	354	36	60	1367	114	141	341	37	47	168	100	43	358	54	65	66	73	193	0	366	42	31	19	113	120	541	60	160	47	48	0	178	246	228	69	229	277	269	473	445	178	123	515	78	133	3	146	0	73	0	546	100	19
ENSG00000283345.1	ENSG00000283345	15	MPHOSPH10P3	unprocessed_pseudogene	1206	MPHOSPH10 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:55689]	100652840	NA	NA	0	4	0	0	9	2	0	9	6	6	0	3	0	1	3	1	8	0	0	4	0	0	4	1	0	4	0	0	0	2	0	0	0	0	0	4	0	1	0	0	2	5	0	0	0	0	0	0	3	0	0	0	2	0	7	6	0	1	16	1	0	0	1	0	4	0	6	0	0
ENSG00000260784.1	ENSG00000260784	15	ENSG00000260784	unprocessed_pseudogene	1156	golgin A6 family-like pseudogene	NA	NA	NA	0	1	1	0	7	0	0	2	8	12	0	5	5	0	3	0	11	0	1	6	1	4	4	0	0	1	18	0	1	0	0	3	7	1	0	6	0	0	0	5	5	1	0	1	5	0	0	1	1	0	0	2	0	0	12	3	2	1	5	6	1	1	0	0	0	0	14	18	0
ENSG00000260693.1	ENSG00000260693	15	ENSG00000260693	lncRNA	701	novel transcript	NA	NA	NA	0	0	0	8	0	0	0	17	20	5	0	11	6	3	1	0	10	0	0	5	1	0	25	0	0	7	15	0	2	0	0	0	1	0	0	14	0	3	0	0	3	1	0	0	3	0	0	4	0	0	0	3	0	2	0	5	3	9	0	1	0	1	0	0	0	0	0	15	0
ENSG00000178115.12	ENSG00000178115	15	GOLGA8Q	protein_coding	5110	golgin A8 family member Q [Source:HGNC Symbol;Acc:HGNC:44408]	728047	A6NCC3	A6NCC3	0	11	2	2	4	0	0	12	28	36	0	16	0	6	3	6	7	1	0	18	6	5	26	2	0	11	0	0	6	0	1	2	0	3	0	16	0	0	0	0	0	1	0	4	6	0	0	0	0	7	0	0	0	10	0	2	4	3	3	0	0	1	0	0	0	0	0	0	0
ENSG00000277031.1	ENSG00000277031	15	RN7SL796P	misc_RNA	291	RNA, 7SL, cytoplasmic 796, pseudogene [Source:HGNC Symbol;Acc:HGNC:46812]	107080653	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259890.1	ENSG00000259890	15	DNM1P50	unprocessed_pseudogene	508	dynamin 1 pseudogene 50 [Source:HGNC Symbol;Acc:HGNC:48499]	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000290723.1	ENSG00000290723	15	ULK4P2	lncRNA	798	ULK4 pseudogene 2 [Source:NCBI gene _formerly Entrezgene_;Acc:100288380]	100288380	NA	NA	0	0	0	1	1	0	0	0	2	5	0	3	0	1	0	6	0	4	0	6	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000260128.7	ENSG00000260128	15	ULK4P2	transcribed_unprocessed_pseudogene	492	ULK4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:15776]	89838	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207430.1	ENSG00000207430	15	U8	snoRNA	133	U8 small nucleolar RNA [Source:RFAM;Acc:RF00096]	124900359	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261794.2	ENSG00000261794	15	GOLGA8H	protein_coding	5188	golgin A8 family member H [Source:HGNC Symbol;Acc:HGNC:37443]	728498	P0CJ92	P0CJ92	223	7	13	13	19	0	32	0	154	44	0	53	8	65	0	0	46	11	5	81	5	1	153	5	0	42	12	8	29	0	6	0	4	0	0	37	0	1	0	6	5	18	2	13	0	4	0	22	6	5	7	14	23	0	29	20	6	13	8	1	0	49	3	0	4	0	28	12	0
ENSG00000270016.1	ENSG00000270016	15	ENSG00000270016	lncRNA	499	novel transcript, antisense to AC026150.11	NA	NA	NA	0	1	3	0	13	0	0	7	11	8	0	4	5	8	1	0	0	0	11	4	8	6	3	4	1	6	30	0	6	18	3	0	3	18	0	5	0	2	0	0	1	4	0	3	16	1	0	2	13	0	0	3	3	4	1	5	0	5	7	13	4	2	0	0	6	0	9	30	0
ENSG00000277467.1	ENSG00000277467	15	RN7SL628P	misc_RNA	237	RNA, 7SL, cytoplasmic 628, pseudogene [Source:HGNC Symbol;Acc:HGNC:46644]	106479451	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269930.1	ENSG00000269930	15	ENSG00000269930	lncRNA	792	novel transcript	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000247728.2	ENSG00000247728	15	ARHGAP11B-DT	lncRNA	970	ARHGAP11B divergent transcript [Source:HGNC Symbol;Acc:HGNC:55586]	NA	NA	NA	0	15	18	7	39	5	6	9	79	34	4	17	7	19	4	11	15	7	2	27	14	16	14	5	3	18	30	14	40	7	1	15	6	17	0	43	6	7	0	3	4	17	9	4	4	3	0	6	22	12	4	3	19	22	10	18	4	4	28	3	9	13	16	0	1	0	63	30	0
ENSG00000285077.4	ENSG00000285077	15	ARHGAP11B	protein_coding	3347	Rho GTPase activating protein 11B [Source:HGNC Symbol;Acc:HGNC:15782]	89839	Q3KRB8	Q3KRB8	0	49	79	50	31	31	77	10	124	48	2	61	26	34	18	0	136	26	46	70	45	25	38	8	6	15	17	17	22	44	28	46	15	25	0	36	20	3	1	7	13	175	35	28	26	23	0	21	82	55	8	23	145	18	23	68	38	24	51	17	62	30	34	0	20	0	53	17	1
ENSG00000284906.3	ENSG00000284906	15	ENSG00000284906	protein_coding	7464	novel protein	NA	NA	NA	0	0	5	1	0	3	0	0	0	1	0	0	0	1	1	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	2	0	2	2	1	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0
ENSG00000285035.3	ENSG00000285035	15	ENSG00000285035	transcribed_unprocessed_pseudogene	396	Serine/threonine-protein kinase ULK4 _ULK4_, pseudogene	NA	NA	NA	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	2	0	2	0	0	0	3	0	0	0	0	0	0	0	0
ENSG00000290886.1	ENSG00000290886	15	ENSG00000290886	lncRNA	484	novel transcript	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187951.11	ENSG00000187951	15	ENSG00000187951	lncRNA	5637	novel transcript	100288637	NA	NA	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	5	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206846.1	ENSG00000206846	15	Y_RNA	misc_RNA	94	Y RNA [Source:RFAM;Acc:RF00019]	NA	NA	NA	0	5	3	5	2	0	0	0	1	3	0	0	5	0	2	2	6	0	1	2	2	0	1	0	6	0	11	0	2	5	4	2	10	13	0	0	0	1	0	5	6	1	0	9	0	1	0	0	2	15	0	1	4	0	0	0	0	0	16	2	0	2	0	0	0	0	0	11	0
ENSG00000284783.2	ENSG00000284783	15	ENSG00000284783	transcribed_unprocessed_pseudogene	223	OTU deubiquitinase 7A _OTUD7A_, pseudogene	NA	NA	NA	0	3	0	5	0	0	0	0	0	1	0	1	0	1	5	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	5	0	0	0	0	0	0	0	0	0	0
ENSG00000103832.10	ENSG00000103832	15	GOLGA8UP	unprocessed_pseudogene	1755	golgin A8 family member U, pseudogene [Source:HGNC Symbol;Acc:HGNC:44411]	NA	NA	NA	0	0	1	5	0	0	0	0	8	1	0	1	0	2	3	0	3	0	0	2	0	3	11	0	1	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1	1	0	5	1	1	0	0	0	0	0	0	0	6	0	0
ENSG00000278696.1	ENSG00000278696	15	RN7SL82P	misc_RNA	237	RNA, 7SL, cytoplasmic 82, pseudogene [Source:HGNC Symbol;Acc:HGNC:46098]	106480944	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259845.1	ENSG00000259845	15	HERC2P10	unprocessed_pseudogene	2393	HERC2 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39056]	NA	NA	NA	0	28	0	4	1	19	0	7	11	4	0	0	4	2	4	0	7	1	0	25	3	28	2	0	1	8	0	0	18	2	0	2	1	2	0	2	0	4	0	0	0	2	4	0	0	0	0	10	0	3	0	0	3	1	2	12	15	0	1	0	0	2	0	0	0	0	3	0	0
ENSG00000260382.1	ENSG00000260382	15	TMEM183AP3	processed_pseudogene	965	TMEM183A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:56454]	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198690.10	ENSG00000198690	15	FAN1	protein_coding	7929	FANCD2 and FANCI associated nuclease 1 [Source:HGNC Symbol;Acc:HGNC:29170]	22909	Q9Y2M0	Q9Y2M0	1179	1420	1678	1943	2132	452	1358	1058	4136	2862	633	1418	705	2020	1618	749	2426	518	328	2924	910	829	1520	1081	628	1656	335	739	2685	703	421	813	544	2157	118	1715	873	602	379	403	368	1083	556	755	500	321	0	590	1074	1007	539	536	1577	1867	793	2538	1120	1131	1637	484	674	1734	719	44	930	0	2149	335	379
ENSG00000261628.1	ENSG00000261628	15	ENSG00000261628	unprocessed_pseudogene	330	M-phase phosphoprotein 10 _U3 small nucleolar ribonucleoprotein_ _MPHOSPH10_ pseudogene	NA	NA	NA	0	3	1	0	0	0	0	0	8	1	0	0	0	0	3	0	0	0	0	17	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166912.17	ENSG00000166912	15	MTMR10	protein_coding	5679	myotubularin related protein 10 [Source:HGNC Symbol;Acc:HGNC:25999]	54893	Q9NXD2	Q9NXD2	1056	663	869	1651	1599	722	711	1197	2761	2012	833	1603	811	800	493	857	929	1332	325	1808	691	1791	1581	686	342	1621	365	1472	1801	616	359	1316	700	1860	134	1621	423	605	174	380	356	1666	603	380	312	376	198	537	1453	1082	181	276	1634	722	981	2030	861	951	1645	599	653	941	413	141	636	0	720	365	174
ENSG00000212526.1	ENSG00000212526	15	RNU6-466P	snRNA	103	RNA, U6 small nuclear 466, pseudogene [Source:HGNC Symbol;Acc:HGNC:47429]	106481770	NA	NA	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	2	0	0	0	0	0	0	0	0
ENSG00000259720.2	ENSG00000259720	15	ENSG00000259720	lncRNA	1841	novel transcript, antisense to TRPM1	NA	NA	NA	0	0	4	0	2	0	7	0	0	1	0	0	0	0	0	0	15	0	0	1	0	0	0	0	1	0	0	0	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	2	2	0	0	1	3	7	2	0	0	0	0	5	0	0
ENSG00000134160.16	ENSG00000134160	15	TRPM1	protein_coding	5887	transient receptor potential cation channel subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:7146]	4308	Q7Z4N2	Q7Z4N2	0	5	4	4	1	0	0	0	2	0	0	2	8	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	3	2	0	0	2	0	0	0	0	1	3	2	0	0	1	0	0	3	0	0	0	1	1	2	0	0	1	2	2	0	0	3	0	0	0	0	0	0
ENSG00000207702.1	ENSG00000207702	15	MIR211	miRNA	110	microRNA 211 [Source:HGNC Symbol;Acc:HGNC:31588]	406993	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
